ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Damage Cost,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10080403,HY268040,2015-05-19 11:00:00,049XX W IRVING PARK RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,3481,False,True,1624,16,45,15,08B,1142440,1926175,2015,ERROR,41.95348083,-87.751776252,"(41.95348083, -87.751776252)"
6924204,HR316222,2009-05-12 09:00:00,0000X W 95TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA GARAGE / OTHER PROPERTY,3480,True,False,634,6,21,49,18,1177743,1841988,2009,ERROR,41.721734655,-87.624553594,"(41.721734655, -87.624553594)"
6386680,HP461038,2008-07-18 22:43:31,045XX W HARRISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,2401,True,False,1131,11,24,26,18,1146348,1896935,2008,ERROR,41.873169637,-87.738155845,"(41.873169637, -87.738155845)"
6784849,HR199128,2009-03-04 20:12:00,066XX N CLARK ST,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,ALLEY,3928,True,False,2432,24,40,1,18,1164013,1944171,2009,2009-04-03 20:55:02,42.002433404,-87.671961019,"(42.002433404, -87.671961019)"
7712756,HS519770,2010-09-17 12:11:00,060XX S WESTERN AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,37,False,False,825,8,15,66,06,1161368,1864419,2010,ERROR,41.783642999,-87.683912427,"(41.783642999, -87.683912427)"
7906876,HT136770,2011-01-26 15:55:00,0000X S KOSTNER AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,4097,True,False,1113,11,28,26,26,1147028,1899356,2011,ERROR,41.87980018,-87.735597307,"(41.87980018, -87.735597307)"
7991866,HT223888,2011-03-28 19:15:00,110XX S PRINCETON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,544,True,False,513,5,34,49,18,1176291,1831621,2011,ERROR,41.693318823,-87.630182058,"(41.693318823, -87.630182058)"
7123089,HR531884,2009-09-11 18:13:00,013XX S MILLARD AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,4647,True,False,1011,10,24,29,04A,1152210,1893660,2009,ERROR,41.864069113,-87.71671981,"(41.864069113, -87.71671981)"
2000324,HH200986,2002-02-21 18:47:45,014XX N AVERS AV,0460,BATTERY,SIMPLE,RESIDENCE,3701,False,True,2535,NA,NA,NA,08B,1150481,1909461,2002,ERROR,41.907462651,-87.722654169,"(41.907462651, -87.722654169)"
8240399,HT466105,2011-08-25 22:55:00,021XX N CICERO AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,2564,True,False,2522,25,31,19,16,1144003,1913897,2011,2011-02-09 09:05:11,41.919759591,-87.746339498,"(41.919759591, -87.746339498)"
1514753,G260660,2001-05-06 18:53:39,028XX W 19 ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,3078,True,False,1022,NA,NA,NA,15,1157943,1890640,2001,2010-02-06 10:34:17,41.855666993,-87.695756427,"(41.855666993, -87.695756427)"
3724031,HK768759,2004-11-12 13:00:00,012XX S ASHLAND AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,1595,False,False,1224,12,2,28,10,1165874,1894646,2004,ERROR,41.866494521,-87.666531674,"(41.866494521, -87.666531674)"
9095092,HW222941,2013-04-07 10:05:00,039XX S CALUMET AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,3181,True,False,213,2,3,38,18,1179129,1878622,2013,2013-03-05 09:26:15,41.822230731,-87.618361446,"(41.822230731, -87.618361446)"
9606372,HX256322,2014-05-10 14:15:00,017XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,OTHER,824,False,False,1233,12,25,31,06,1166044,1891531,2014,ERROR,41.857943062,-87.665996477,"(41.857943062, -87.665996477)"
2080168,HH302067,2002-04-11 17:30:00,005XX S CENTRAL AV,0460,BATTERY,SIMPLE,RESIDENCE,830,False,False,1522,NA,NA,NA,08B,1139180,1897038,2002,ERROR,41.873585657,-87.764470903,"(41.873585657, -87.764470903)"
2538562,HJ119047,2003-01-10 17:30:00,030XX N MOBILE AVE,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",1800,False,False,2511,NA,36,19,06,1133838,1919613,2003,ERROR,41.935629815,-87.783553233,"(41.935629815, -87.783553233)"
5728743,HN535876,2007-08-18 03:00:00,055XX W DAKIN ST,0460,BATTERY,SIMPLE,ALLEY,3956,False,False,1633,16,38,15,08B,1138581,1925659,2007,ERROR,41.952135858,-87.765975048,"(41.952135858, -87.765975048)"
4533362,HM121306,2006-01-05 13:00:00,112XX S PERRY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,4073,False,True,522,5,34,49,08B,1177464,1830657,2006,ERROR,41.690647109,-87.62591646,"(41.690647109, -87.62591646)"
2940341,HJ623964,2003-09-11 22:52:01,079XX S JUSTINE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,3976,False,False,612,6,21,71,14,1167342,1852128,2003,ERROR,41.749788975,-87.662361113,"(41.749788975, -87.662361113)"
4022229,HL375934,2005-05-23 16:30:00,043XX W IRVING PARK RD,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,547,False,False,1722,17,38,16,14,1146478,1926264,2005,ERROR,41.953648902,-87.736929761,"(41.953648902, -87.736929761)"
8856428,HV530199,2012-10-22 19:10:00,001XX N LA CROSSE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,3046,False,False,1532,15,28,25,07,1144050,1900929,2012,ERROR,41.884173077,-87.746492747,"(41.884173077, -87.746492747)"
10126995,HY315210,2015-04-01 09:00:00,099XX S WINSTON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,3601,False,False,2213,22,21,73,11,1168775,1838907,2015,ERROR,41.713477841,-87.6574904,"(41.713477841, -87.6574904)"
7059731,HR465421,2009-08-04 10:00:00,050XX W ADDISON ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,3296,False,False,1634,16,38,15,05,1142074,1923423,2009,2009-03-09 12:45:23,41.945935898,-87.753190197,"(41.945935898, -87.753190197)"
4369628,HL653099,2005-10-04 14:15:00,0000X E 68TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,4938,False,False,322,3,20,69,05,1178251,1859995,2005,ERROR,41.7711365,-87.622147753,"(41.7711365, -87.622147753)"
2085336,HH300310,2002-04-11 14:22:32,052XX S ASHLAND AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,2024,True,False,932,NA,NA,NA,18,1166514,1870200,2002,ERROR,41.79939856,-87.664880524,"(41.79939856, -87.664880524)"
2837739,HJ500794,2003-07-17 12:00:00,064XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),327,False,False,725,7,15,67,06,1166729,1862274,2003,2014-04-12 12:43:35,41.777644057,-87.664318242,"(41.777644057, -87.664318242)"
9359551,HW502824,2013-10-16 13:00:00,087XX S CONSTANCE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,4794,False,False,412,4,8,48,14,1189994,1847553,2013,ERROR,41.736720026,-87.579502355,"(41.736720026, -87.579502355)"
4269836,HL586435,2005-09-01 00:00:00,099XX S BEVERLY AVE,0890,THEFT,FROM BUILDING,RESIDENCE,2317,False,True,2213,22,21,72,06,1168186,1838983,2005,ERROR,41.713699063,-87.659645355,"(41.713699063, -87.659645355)"
3579880,HK667872,2004-10-05 09:30:00,053XX S COTTAGE GROVE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,3907,False,False,2131,2,5,41,05,1182540,1869405,2004,ERROR,41.796859993,-87.606134249,"(41.796859993, -87.606134249)"
1396555,G081867,2001-02-09 10:00:00,070XX S SANGAMON ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,2543,True,False,733,NA,NA,NA,18,1171146,1858301,2001,ERROR,41.766646226,-87.648241507,"(41.766646226, -87.648241507)"
6210516,HP298503,2008-04-23 19:00:00,088XX S COLFAX AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,3830,False,False,423,4,7,46,05,1195065,1846888,2008,2008-08-05 07:57:25,41.734771822,-87.560946053,"(41.734771822, -87.560946053)"
8335396,HT565225,2011-10-29 12:22:19,069XX S LAFAYETTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,4794,False,True,731,7,6,69,08B,1176984,1859255,2011,2011-07-11 12:45:02,41.769134515,-87.626814372,"(41.769134515, -87.626814372)"
4575638,HL791694,2005-12-15 20:55:00,006XX N TRUMBULL AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,1930,True,False,1121,11,27,23,18,1153311,1903852,2005,ERROR,41.892015265,-87.712407374,"(41.892015265, -87.712407374)"
9527333,HX181612,2014-03-12 10:50:00,081XX S VINCENNES AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",1878,True,False,622,6,21,44,08A,1174722,1850745,2014,ERROR,41.745832739,-87.635358835,"(41.745832739, -87.635358835)"
2802818,HJ444885,2003-06-21 19:30:00,029XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,4371,False,True,2113,1,3,35,08B,1176715,1885559,2003,ERROR,41.841321197,-87.627008027,"(41.841321197, -87.627008027)"
8240826,HT474337,2011-08-31 10:04:00,070XX S CLYDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,3112,True,False,331,3,5,43,08B,1191389,1858691,2011,2011-01-09 06:32:18,41.767250011,-87.574031486,"(41.767250011, -87.574031486)"
8766702,HV441335,2012-08-21 22:30:00,023XX N MILWAUKEE AVE,0620,BURGLARY,UNLAWFUL ENTRY,OTHER,4672,False,False,1414,14,35,22,05,1157125,1915354,2012,2012-03-09 18:32:27,41.923501123,-87.698087331,"(41.923501123, -87.698087331)"
9497756,HX152161,2014-02-15 11:52:00,071XX S CONSTANCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,4239,False,True,324,3,5,43,08B,1189655,1857726,2014,ERROR,41.764643801,-87.580418177,"(41.764643801, -87.580418177)"
7234599,HR643869,2009-11-15 00:30:00,002XX W NORTH AVE,0890,THEFT,FROM BUILDING,OTHER,3514,False,False,1814,18,43,7,06,1174055,1911024,2009,2010-05-01 11:53:51,41.911258405,-87.636010015,"(41.911258405, -87.636010015)"
3179722,HK182024,2004-02-13 23:00:00,013XX W IRVING PARK RD,0810,THEFT,OVER $500,STREET,4624,False,False,1923,19,47,6,06,1166363,1926630,2004,2014-04-12 12:43:35,41.954250222,-87.663819997,"(41.954250222, -87.663819997)"
4222202,HL539526,2005-08-10 01:50:00,043XX S LAMON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT/GROUNDS,4720,False,False,814,8,23,56,14,1144637,1875298,2005,ERROR,41.813827102,-87.744982032,"(41.813827102, -87.744982032)"
7219347,HR634999,2009-11-09 19:00:00,052XX S RACINE AVE,0560,ASSAULT,SIMPLE,APARTMENT,2784,False,True,934,9,16,61,08A,1169250,1870146,2009,ERROR,41.799191555,-87.654848486,"(41.799191555, -87.654848486)"
7793169,HS594082,2010-11-01 18:00:00,019XX W 95TH ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,LIBRARY,553,False,False,2221,22,19,72,26,1164769,1841686,2010,2010-07-11 08:22:48,41.721189215,-87.672083692,"(41.721189215, -87.672083692)"
2103641,HH335780,2002-04-28 01:50:00,014XX W MARQUETTE RD,0560,ASSAULT,SIMPLE,STREET,4679,False,False,725,NA,17,67,08A,1167596,1860349,2002,ERROR,41.772343059,-87.661194963,"(41.772343059, -87.661194963)"
8223696,HT457644,2011-08-20 17:25:00,098XX S HALSTED ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,1911,True,False,2223,22,21,73,03,1172676,1839503,2011,ERROR,41.715028437,-87.643186054,"(41.715028437, -87.643186054)"
7585036,HS388608,2010-07-01 06:25:00,003XX N OAKLEY BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,2283,False,False,1332,12,27,28,07,1160973,1902387,2010,2010-02-07 11:19:23,41.887839582,-87.684308839,"(41.887839582, -87.684308839)"
5931509,HN704677,2007-11-12 23:30:00,079XX S STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,3105,False,False,623,6,6,44,03,1177618,1852608,2007,2007-12-12 01:05:15,41.750880081,-87.624691153,"(41.750880081, -87.624691153)"
5710926,HN519237,2007-08-09 16:00:00,012XX N ROCKWELL ST,0890,THEFT,FROM BUILDING,RESIDENCE,3673,False,False,1423,14,26,24,06,1158874,1908481,2007,ERROR,41.904605346,-87.691849732,"(41.904605346, -87.691849732)"
3611691,HK705389,2004-10-23 13:30:00,010XX S WELLS ST,0810,THEFT,OVER $500,STREET,2968,False,False,131,1,2,32,06,1174825,1895931,2004,2014-04-12 12:43:35,41.86982516,-87.633633456,"(41.86982516, -87.633633456)"
4713760,HM209421,2006-03-02 13:48:00,072XX S PAULINA ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,2117,True,False,735,7,17,67,18,1166303,1856763,2006,ERROR,41.762530229,-87.666036716,"(41.762530229, -87.666036716)"
2607516,HJ206193,2003-02-26 14:20:00,034XX S DR MARTIN LUTHER KING JR DR,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,3921,False,False,2122,NA,4,35,26,1179511,1882404,2003,ERROR,41.832600096,-87.616844359,"(41.832600096, -87.616844359)"
6611578,HP684171,2008-11-15 03:25:00,009XX W BELMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,1170,True,False,1924,19,44,6,14,1169428,1921475,2008,ERROR,41.940038439,-87.652703194,"(41.940038439, -87.652703194)"
8020502,HT251222,2011-04-14 22:00:00,066XX S TALMAN AVE,0820,THEFT,$500 AND UNDER,STREET,490,False,False,831,8,15,66,06,1159896,1860350,2011,ERROR,41.772507471,-87.689421041,"(41.772507471, -87.689421041)"
3795590,HL160354,2005-01-28 23:00:00,036XX N MARSHFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,2815,False,False,1923,19,47,6,14,1164641,1923969,2005,ERROR,41.946985052,-87.670225966,"(41.946985052, -87.670225966)"
4925940,HM538019,2006-08-13 16:09:24,060XX S VERNON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,3128,True,True,313,3,20,42,08B,1180344,1865263,2006,ERROR,41.785544659,-87.61431417,"(41.785544659, -87.61431417)"
8500347,HV177396,2012-02-29 11:20:00,001XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA GARAGE / OTHER PROPERTY,4130,True,False,113,1,42,32,11,1175354,1901695,2012,2012-01-03 08:18:16,41.885630077,-87.631518326,"(41.885630077, -87.631518326)"
2617371,HJ216694,2003-03-03 18:00:00,073XX S SOUTH SHORE DR,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,1366,False,False,334,NA,7,43,26,1195387,1857193,2003,ERROR,41.76304161,-87.559426843,"(41.76304161, -87.559426843)"
7970463,HT202960,2011-02-15 17:00:00,077XX S NORMAL AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,APARTMENT,4925,False,False,621,6,17,69,11,1174337,1853795,2011,ERROR,41.754210881,-87.636679059,"(41.754210881, -87.636679059)"
6529891,HP602686,2008-10-01 02:46:00,002XX E 35TH ST,0820,THEFT,$500 AND UNDER,SIDEWALK,496,False,False,2112,2,2,35,06,1178613,1881880,2008,ERROR,41.831182706,-87.620155187,"(41.831182706, -87.620155187)"
7957427,HT189220,2011-03-05 02:00:00,044XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,SIDEWALK,4218,False,False,1623,16,45,15,08B,1141633,1928786,2011,2011-08-03 11:36:40,41.960660635,-87.754678083,"(41.960660635, -87.754678083)"
8157874,HT373208,2011-06-30 09:40:00,038XX W MADISON ST,2027,NARCOTICS,POSS: CRACK,GROCERY FOOD STORE,4416,True,False,1122,11,28,26,18,1150456,1899690,2011,ERROR,41.880650508,-87.723001331,"(41.880650508, -87.723001331)"
3216861,HK232167,2004-03-10 18:30:00,0000X W 111TH ST,0890,THEFT,FROM BUILDING,HOSPITAL BUILDING/GROUNDS,2419,False,False,522,5,34,49,06,1177728,1831317,2004,ERROR,41.692452292,-87.624930074,"(41.692452292, -87.624930074)"
2177171,HH431013,2002-06-10 05:51:58,046XX W 82ND ST,0460,BATTERY,SIMPLE,APARTMENT,4946,False,False,834,NA,13,70,08B,1146910,1849636,2002,ERROR,41.743363318,-87.737296807,"(41.743363318, -87.737296807)"
8393994,HT626631,2011-12-10 20:40:00,076XX S NORMAL AVE,0460,BATTERY,SIMPLE,STREET,3091,False,False,621,6,17,69,08B,1174322,1854368,2011,ERROR,41.755783597,-87.636717026,"(41.755783597, -87.636717026)"
3445477,HK002362,2004-07-23 21:30:00,021XX W SUPERIOR ST,0820,THEFT,$500 AND UNDER,RESIDENCE,26,False,False,1313,12,1,24,06,1162023,1904942,2004,2014-04-12 12:43:35,41.894828854,-87.680381499,"(41.894828854, -87.680381499)"
1393385,G083313,2001-02-09 22:06:39,063XX S ALBANY AV,2027,NARCOTICS,POSS: CRACK,STREET,1258,True,False,823,NA,NA,NA,18,1156765,1862558,2001,ERROR,41.778630305,-87.700838972,"(41.778630305, -87.700838972)"
8144026,HT378531,2011-07-02 23:00:00,033XX W 63RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,2973,False,False,823,8,15,66,14,1155411,1862617,2011,2011-05-07 14:12:04,41.778819432,-87.705801296,"(41.778819432, -87.705801296)"
1971985,HH155823,2002-01-29 15:25:27,033XX W FLOURNOY ST,0460,BATTERY,SIMPLE,STREET,4324,False,False,1134,NA,NA,NA,08B,1154134,1896793,2002,ERROR,41.872628267,-87.709573266,"(41.872628267, -87.709573266)"
8586946,HV261160,2012-04-25 19:30:00,103XX S TORRENCE AVE,0810,THEFT,OVER $500,RESIDENCE,3718,False,False,434,4,10,51,06,1195470,1836864,2012,2012-10-05 12:01:25,41.707255067,-87.559792308,"(41.707255067, -87.559792308)"
4342220,HL629648,2005-09-22 17:00:00,021XX N LAWLER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,3886,True,False,2522,25,31,19,08B,1142418,1913633,2005,ERROR,41.919064771,-87.752169679,"(41.919064771, -87.752169679)"
9280006,HW424844,2013-08-25 21:30:00,001XX W 95TH ST,0890,THEFT,FROM BUILDING,RESTAURANT,4034,False,False,634,6,21,49,06,1176654,1841992,2013,ERROR,41.721770166,-87.628542273,"(41.721770166, -87.628542273)"
2813480,HJ464372,2003-06-30 18:40:01,005XX S COLUMBUS DR,0820,THEFT,$500 AND UNDER,PARK PROPERTY,143,True,False,124,1,2,32,06,1178319,1898125,2003,2014-04-12 12:43:35,41.875766752,-87.620739245,"(41.875766752, -87.620739245)"
3561152,HK648531,2004-09-26 04:30:45,110XX S HALSTED ST,0560,ASSAULT,SIMPLE,OTHER,4272,True,False,2233,22,34,75,08A,1172920,1831338,2004,ERROR,41.692617079,-87.642532293,"(41.692617079, -87.642532293)"
10050076,HY238761,2015-04-28 07:55:00,082XX S MARYLAND AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,3860,False,False,631,6,8,44,03,1183383,1850376,2015,2015-05-05 12:47:16,41.744622997,-87.603634954,"(41.744622997, -87.603634954)"
8001148,HT233085,2011-04-03 23:15:00,107XX S BENSLEY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,638,False,True,434,4,10,51,26,1194521,1834420,2011,2011-06-04 13:32:13,41.700571822,-87.563347504,"(41.700571822, -87.563347504)"
6228780,HP311138,2008-05-01 15:18:59,0000X E GARFIELD BLVD,0560,ASSAULT,SIMPLE,RESTAURANT,1289,False,False,233,2,20,40,08A,1177260,1868390,2008,ERROR,41.794195672,-87.625527066,"(41.794195672, -87.625527066)"
6779900,HR184949,2009-02-23 16:00:00,010XX W GARFIELD BLVD,0820,THEFT,$500 AND UNDER,RESIDENCE,477,False,False,712,7,16,68,06,1170399,1868173,2009,2009-06-04 15:49:19,41.79375246,-87.65069229,"(41.79375246, -87.65069229)"
7426826,HS229492,2010-03-28 01:59:00,066XX N OLMSTED AVE,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),643,True,False,1612,16,41,9,08B,1124889,1943652,2010,ERROR,42.001748276,-87.815908566,"(42.001748276, -87.815908566)"
2466429,HH796219,2002-11-22 20:00:00,074XX S INDIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,4674,False,True,323,NA,6,69,26,1178843,1855836,2002,ERROR,41.759710302,-87.620104123,"(41.759710302, -87.620104123)"
4607990,HM202545,2006-02-26 12:00:00,069XX S CORNELL AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,1838,False,False,332,3,5,43,05,1188596,1859060,2006,2006-05-03 04:52:17,41.768329782,-87.584257056,"(41.768329782, -87.584257056)"
4704001,HM309457,2006-04-22 00:00:00,043XX W 59TH ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENTIAL YARD (FRONT/BACK),3755,False,False,813,8,13,62,14,1148566,1865172,2006,ERROR,41.785965095,-87.730830299,"(41.785965095, -87.730830299)"
4742590,HM348904,2006-05-13 16:30:00,029XX E 80TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,693,True,False,422,4,7,46,15,1196921,1852523,2006,ERROR,41.75018879,-87.553959645,"(41.75018879, -87.553959645)"
6917090,HR321572,2009-05-14 22:30:00,022XX N NAGLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,3547,True,True,2512,25,36,19,08B,1133001,1914445,2009,2009-03-06 14:53:51,41.921462904,-87.786750394,"(41.921462904, -87.786750394)"
6072784,HP171029,2008-02-11 20:52:00,013XX S CANAL ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GROCERY FOOD STORE,3576,False,False,131,1,2,28,11,1173296,1893975,2008,ERROR,41.864491821,-87.639304867,"(41.864491821, -87.639304867)"
8412665,HT645859,2011-12-24 07:30:00,021XX N CALIFORNIA AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,1132,False,False,1431,14,1,22,03,1157384,1914494,2011,2012-12-01 19:07:21,41.921135948,-87.69715911,"(41.921135948, -87.69715911)"
3341445,HK378381,2004-05-20 22:30:00,002XX E OHIO ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),3433,False,False,1834,18,42,8,06,1178331,1904297,2004,2014-04-12 12:43:35,41.892702762,-87.620506953,"(41.892702762, -87.620506953)"
6468782,HP546433,2008-09-01 02:01:30,037XX N HALSTED ST,0460,BATTERY,SIMPLE,SIDEWALK,4456,False,False,2324,19,46,6,08B,1170291,1925093,2008,2008-09-10 20:44:50,41.949947525,-87.649425319,"(41.949947525, -87.649425319)"
8339679,HT573293,2011-11-03 13:20:00,007XX E 60TH ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,4190,False,False,313,3,20,42,26,1182232,1865350,2011,2011-04-11 10:08:19,41.785739862,-87.607389268,"(41.785739862, -87.607389268)"
1950234,HH139194,2002-01-18 17:00:00,009XX W HURON ST,0810,THEFT,OVER $500,OTHER,4875,False,False,1323,NA,NA,NA,06,1169707,1905109,2002,2014-04-12 12:43:35,41.895123178,-87.652155546,"(41.895123178, -87.652155546)"
7041908,HR449221,2009-07-26 01:00:00,015XX N OAKLEY BLVD,0810,THEFT,OVER $500,STREET,2985,False,False,1424,14,1,24,06,1160755,1910100,2009,ERROR,41.9090092,-87.684895322,"(41.9090092, -87.684895322)"
6768049,HR182077,2009-02-21 17:10:00,119XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,1367,False,False,532,5,9,53,14,1178941,1825981,2009,ERROR,41.677782065,-87.620650719,"(41.677782065, -87.620650719)"
3758036,HL123864,2005-01-14 07:45:00,068XX S CARPENTER ST,031A,ROBBERY,ARMED: HANDGUN,STREET,3785,False,False,724,7,17,68,03,1170445,1859718,2005,ERROR,41.770549943,-87.65076972,"(41.770549943, -87.65076972)"
9421792,HW565556,2013-12-10 12:10:00,065XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,3539,False,True,723,7,17,68,08B,1171144,1861336,2013,ERROR,41.774974679,-87.648160214,"(41.774974679, -87.648160214)"
7746209,HS553647,2010-10-08 08:30:00,075XX S KINGSTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,1033,False,True,421,4,7,43,14,1194540,1855586,2010,ERROR,41.758652752,-87.562583957,"(41.758652752, -87.562583957)"
3024764,HJ733776,2003-11-01 00:00:00,086XX S HERMITAGE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,4585,False,False,614,6,18,71,05,1166139,1847570,2003,ERROR,41.73730682,-87.666898779,"(41.73730682, -87.666898779)"
6155450,HP244652,2008-03-26 09:00:00,047XX S KEDVALE AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,11,False,False,815,8,23,57,06,1149453,1872819,2008,ERROR,41.806932525,-87.727380443,"(41.806932525, -87.727380443)"
2806099,HJ459080,2003-06-28 11:01:33,052XX S MARSHFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,3964,False,False,932,9,16,61,08B,1166277,1869726,2003,ERROR,41.798102902,-87.665763163,"(41.798102902, -87.665763163)"
1454319,G168841,2001-03-24 21:20:00,014XX S LOOMIS ST,2024,NARCOTICS,POSS: HEROIN(WHITE),CHA PARKING LOT/GROUNDS,4558,True,False,1231,NA,NA,NA,18,1167225,1893379,2001,ERROR,41.862988863,-87.661608429,"(41.862988863, -87.661608429)"
5328640,HN178376,2007-02-15 17:43:21,0000X W 47TH ST,1330,CRIMINAL TRESPASS,TO LAND,PARK PROPERTY,1763,True,False,231,2,3,38,26,1176599,1873813,2007,ERROR,41.809091808,-87.627787677,"(41.809091808, -87.627787677)"
5030418,HM631435,2006-09-30 04:01:00,012XX S SAWYER AVE,0560,ASSAULT,SIMPLE,RESIDENCE,1035,True,False,1022,10,24,29,08A,1154859,1893942,2006,2006-06-10 04:52:45,41.86479033,-87.706987824,"(41.86479033, -87.706987824)"
