date,state,store_id,product_category,SKU,price,quantity
2016-07-16,CA,1,A,A1,7.81,8.0
2016-07-17,CA,1,A,A1,7.86,8.0
2016-07-18,CA,1,A,A1,7.94,7.0
2016-07-19,CA,1,A,A1,7.82,8.0
2016-07-20,CA,1,A,A1,7.89,7.0
2016-07-21,CA,1,A,A1,7.93,8.0
2016-07-22,CA,1,A,A1,8.04,7.0
2016-07-23,CA,1,A,A1,7.75,8.0
2016-07-24,CA,1,A,A1,7.94,8.0
2016-07-25,CA,1,A,A1,7.92,7.0
2016-07-26,CA,1,A,A1,7.81,7.0
2016-07-27,CA,1,A,A1,7.92,8.0
2015-01-05,CA,1,A,A2,4.3,9.0
2015-01-06,CA,1,A,A2,4.34,10.0
2015-01-07,CA,1,A,A2,4.37,9.0
2015-01-08,CA,1,A,A2,4.37,9.0
2015-01-09,CA,1,A,A2,4.28,10.0
2015-01-10,CA,1,A,A2,4.27,10.0
2015-01-11,CA,1,A,A2,4.32,9.0
2015-01-12,CA,1,A,A2,4.34,10.0
2015-01-13,CA,1,A,A2,4.35,9.0
2015-01-14,CA,1,A,A2,4.31,9.0
2015-01-15,CA,1,A,A2,4.34,10.0
2015-01-16,CA,1,A,A2,4.32,10.0
2015-01-17,CA,1,A,A2,4.23,11.0
2015-01-18,CA,1,A,A2,4.28,10.0
2015-01-19,CA,1,A,A2,4.25,10.0
2015-01-20,CA,1,A,A2,4.35,10.0
2015-01-21,CA,1,A,A2,4.27,10.0
2015-01-22,CA,1,A,A2,4.4,10.0
2015-01-23,CA,1,A,A2,4.37,10.0
2015-01-24,CA,1,A,A2,4.32,11.0
2015-01-25,CA,1,A,A2,4.3,10.0
2015-01-26,CA,1,A,A2,4.32,10.0
2015-01-27,CA,1,A,A2,4.36,10.0
2015-01-28,CA,1,A,A2,4.32,10.0
2015-01-29,CA,1,A,A2,4.27,10.0
2015-01-30,CA,1,A,A2,4.32,10.0
2015-01-31,CA,1,A,A2,4.24,11.0
2015-02-01,CA,1,A,A2,4.35,9.0
2015-02-02,CA,1,A,A2,4.25,10.0
2015-02-03,CA,1,A,A2,4.33,10.0
2015-02-04,CA,1,A,A2,4.35,11.0
2015-02-05,CA,1,A,A2,4.32,10.0
2015-02-06,CA,1,A,A2,4.33,10.0
2015-02-07,CA,1,A,A2,4.36,10.0
2015-02-08,CA,1,A,A2,4.29,10.0
2015-02-09,CA,1,A,A2,4.26,10.0
2015-02-10,CA,1,A,A2,4.37,10.0
2015-02-11,CA,1,A,A2,4.29,10.0
2015-02-12,CA,1,A,A2,4.34,10.0
2015-02-13,CA,1,A,A2,4.35,9.0
2015-02-14,CA,1,A,A2,4.2,11.0
2015-02-15,CA,1,A,A2,4.31,10.0
2015-02-16,CA,1,A,A2,4.3,9.0
2015-02-17,CA,1,A,A2,4.32,10.0
2015-02-18,CA,1,A,A2,4.25,11.0
2015-02-19,CA,1,A,A2,4.32,10.0
2015-02-20,CA,1,A,A2,4.29,11.0
2015-02-21,CA,1,A,A2,4.25,10.0
2015-02-22,CA,1,A,A2,4.35,10.0
2015-02-23,CA,1,A,A2,4.38,9.0
2015-02-24,CA,1,A,A2,4.31,10.0
2015-02-25,CA,1,A,A2,4.31,10.0
2015-02-26,CA,1,A,A2,4.34,10.0
2015-02-27,CA,1,A,A2,4.41,11.0
2015-02-28,CA,1,A,A2,4.32,10.0
2015-03-01,CA,1,A,A2,4.33,11.0
2015-03-02,CA,1,A,A2,4.27,11.0
2015-03-03,CA,1,A,A2,4.32,11.0
2015-03-04,CA,1,A,A2,4.24,10.0
2015-03-05,CA,1,A,A2,4.31,10.0
2015-03-06,CA,1,A,A2,4.28,11.0
2015-03-07,CA,1,A,A2,4.37,11.0
2015-03-08,CA,1,A,A2,4.35,10.0
2015-03-09,CA,1,A,A2,4.42,9.0
2015-03-10,CA,1,A,A2,4.29,11.0
2015-03-11,CA,1,A,A2,4.32,10.0
2015-03-12,CA,1,A,A2,4.38,10.0
2015-03-13,CA,1,A,A2,4.35,10.0
2015-03-14,CA,1,A,A2,4.32,9.0
2015-03-15,CA,1,A,A2,4.34,11.0
2015-03-16,CA,1,A,A2,4.35,10.0
2015-03-17,CA,1,A,A2,4.29,10.0
2015-03-18,CA,1,A,A2,4.34,9.0
2015-03-19,CA,1,A,A2,4.36,10.0
2015-03-20,CA,1,A,A2,4.31,10.0
2015-03-21,CA,1,A,A2,4.39,11.0
2015-03-22,CA,1,A,A2,4.31,10.0
2015-03-23,CA,1,A,A2,4.18,10.0
2015-03-24,CA,1,A,A2,4.3,10.0
2015-03-25,CA,1,A,A2,4.27,11.0
2015-03-26,CA,1,A,A2,4.3,11.0
2015-03-27,CA,1,A,A2,4.37,10.0
2015-03-28,CA,1,A,A2,4.3,12.0
2015-03-29,CA,1,A,A2,4.29,11.0
2015-03-30,CA,1,A,A2,4.39,10.0
2015-03-31,CA,1,A,A2,4.3,11.0
2015-04-01,CA,1,A,A2,4.34,11.0
2015-04-02,CA,1,A,A2,4.32,9.0
2015-04-03,CA,1,A,A2,4.29,10.0
2015-04-04,CA,1,A,A2,4.33,11.0
2015-04-05,CA,1,A,A2,4.33,11.0
2015-04-06,CA,1,A,A2,4.42,9.0
2015-04-07,CA,1,A,A2,4.35,11.0
2015-04-08,CA,1,A,A2,4.33,10.0
2015-04-09,CA,1,A,A2,4.34,10.0
2015-04-10,CA,1,A,A2,4.3,10.0
2015-04-11,CA,1,A,A2,4.35,11.0
2015-04-12,CA,1,A,A2,4.27,11.0
2015-04-13,CA,1,A,A2,4.31,10.0
2015-04-14,CA,1,A,A2,4.2,10.0
2015-04-15,CA,1,A,A2,4.3,10.0
2015-04-16,CA,1,A,A2,4.28,10.0
2015-04-17,CA,1,A,A2,4.3,11.0
2015-04-18,CA,1,A,A2,4.37,11.0
2015-04-19,CA,1,A,A2,4.38,10.0
2015-04-20,CA,1,A,A2,4.34,11.0
2015-04-21,CA,1,A,A2,4.36,10.0
2015-04-22,CA,1,A,A2,4.34,10.0
2015-04-23,CA,1,A,A2,4.36,10.0
2015-04-24,CA,1,A,A2,4.38,10.0
2015-04-25,CA,1,A,A2,4.29,10.0
2015-04-26,CA,1,A,A2,4.32,10.0
2015-04-27,CA,1,A,A2,4.33,9.0
2015-04-28,CA,1,A,A2,4.31,10.0
2015-04-29,CA,1,A,A2,4.37,9.0
2015-04-30,CA,1,A,A2,4.32,10.0
2015-05-01,CA,1,A,A2,4.35,10.0
2015-05-02,CA,1,A,A2,4.31,10.0
2015-05-03,CA,1,A,A2,4.28,10.0
2015-05-04,CA,1,A,A2,4.3,11.0
2015-05-05,CA,1,A,A2,4.27,11.0
2015-05-06,CA,1,A,A2,4.23,10.0
2015-05-07,CA,1,A,A2,4.32,10.0
2015-05-08,CA,1,A,A2,4.32,10.0
2015-05-09,CA,1,A,A2,4.33,11.0
2015-05-10,CA,1,A,A2,4.26,10.0
2015-05-11,CA,1,A,A2,4.32,10.0
2015-05-12,CA,1,A,A2,4.3,10.0
2015-05-13,CA,1,A,A2,4.3,10.0
2015-05-14,CA,1,A,A2,4.28,10.0
2015-05-15,CA,1,A,A2,4.33,10.0
2015-05-16,CA,1,A,A2,4.25,11.0
2015-05-17,CA,1,A,A2,4.29,11.0
2015-05-18,CA,1,A,A2,4.35,11.0
2015-05-19,CA,1,A,A2,4.32,10.0
2015-05-20,CA,1,A,A2,4.33,10.0
2015-05-21,CA,1,A,A2,4.31,10.0
2015-05-22,CA,1,A,A2,4.4,10.0
2015-05-23,CA,1,A,A2,4.32,11.0
2015-05-24,CA,1,A,A2,4.28,10.0
2015-05-25,CA,1,A,A2,4.28,9.0
2015-05-26,CA,1,A,A2,4.34,10.0
2015-05-27,CA,1,A,A2,4.4,10.0
2015-05-28,CA,1,A,A2,4.32,10.0
2015-05-29,CA,1,A,A2,4.24,10.0
2015-05-30,CA,1,A,A2,4.28,10.0
2015-05-31,CA,1,A,A2,4.32,10.0
2015-06-01,CA,1,A,A2,4.26,10.0
2015-06-02,CA,1,A,A2,4.31,10.0
2015-06-03,CA,1,A,A2,4.29,10.0
2015-06-04,CA,1,A,A2,4.35,10.0
2015-06-05,CA,1,A,A2,4.33,11.0
2015-06-06,CA,1,A,A2,4.3,11.0
2015-06-07,CA,1,A,A2,4.28,11.0
2015-06-08,CA,1,A,A2,4.27,10.0
2015-06-09,CA,1,A,A2,4.33,10.0
2015-06-10,CA,1,A,A2,4.28,10.0
2015-06-11,CA,1,A,A2,4.36,10.0
2015-06-12,CA,1,A,A2,4.37,11.0
2015-06-13,CA,1,A,A2,4.32,10.0
2015-06-14,CA,1,A,A2,4.33,11.0
2015-06-15,CA,1,A,A2,4.26,10.0
2015-06-16,CA,1,A,A2,4.31,10.0
2015-06-17,CA,1,A,A2,4.35,10.0
2015-06-18,CA,1,A,A2,4.27,10.0
2015-06-19,CA,1,A,A2,4.33,10.0
2015-06-20,CA,1,A,A2,4.26,11.0
2015-06-21,CA,1,A,A2,4.23,10.0
2015-06-22,CA,1,A,A2,4.34,9.0
2015-06-23,CA,1,A,A2,4.34,11.0
2015-06-24,CA,1,A,A2,4.33,11.0
2015-06-25,CA,1,A,A2,4.26,10.0
2015-06-26,CA,1,A,A2,4.37,11.0
2015-06-27,CA,1,A,A2,4.31,11.0
2015-06-28,CA,1,A,A2,4.32,11.0
2015-06-29,CA,1,A,A2,4.34,10.0
2015-06-30,CA,1,A,A2,4.37,10.0
2015-07-01,CA,1,A,A2,4.26,10.0
2015-07-02,CA,1,A,A2,4.36,11.0
2015-07-03,CA,1,A,A2,4.36,10.0
2015-07-04,CA,1,A,A2,4.37,11.0
2015-07-05,CA,1,A,A2,4.32,10.0
2015-07-06,CA,1,A,A2,4.26,10.0
2015-07-07,CA,1,A,A2,4.28,10.0
2015-07-08,CA,1,A,A2,4.32,10.0
2015-07-09,CA,1,A,A2,4.27,10.0
2015-07-10,CA,1,A,A2,4.3,10.0
2015-07-11,CA,1,A,A2,4.35,10.0
2015-07-12,CA,1,A,A2,4.28,10.0
2015-07-13,CA,1,A,A2,4.31,10.0
2015-07-14,CA,1,A,A2,4.33,10.0
2015-07-15,CA,1,A,A2,4.3,10.0
2015-07-16,CA,1,A,A2,4.38,10.0
2015-07-17,CA,1,A,A2,4.31,10.0
2015-07-18,CA,1,A,A2,4.37,11.0
2015-07-19,CA,1,A,A2,4.34,11.0
2015-07-20,CA,1,A,A2,4.34,10.0
2015-07-21,CA,1,A,A2,4.31,10.0
2015-07-22,CA,1,A,A2,4.3,11.0
2015-07-23,CA,1,A,A2,4.3,10.0
2015-07-24,CA,1,A,A2,4.39,10.0
2015-07-25,CA,1,A,A2,4.36,11.0
2015-07-26,CA,1,A,A2,4.25,10.0
2015-07-27,CA,1,A,A2,4.33,10.0
2015-07-28,CA,1,A,A2,4.42,10.0
2015-07-29,CA,1,A,A2,4.37,10.0
2015-07-30,CA,1,A,A2,4.28,11.0
2015-07-31,CA,1,A,A2,4.39,10.0
2015-08-01,CA,1,A,A2,4.28,11.0
2015-08-02,CA,1,A,A2,4.33,11.0
2015-08-03,CA,1,A,A2,4.36,10.0
2015-08-04,CA,1,A,A2,4.29,10.0
2015-08-05,CA,1,A,A2,4.37,10.0
2015-08-06,CA,1,A,A2,4.35,10.0
2015-08-07,CA,1,A,A2,4.34,10.0
2015-08-08,CA,1,A,A2,4.29,11.0
2015-08-09,CA,1,A,A2,4.33,11.0
2015-08-10,CA,1,A,A2,4.37,10.0
2015-08-11,CA,1,A,A2,4.33,11.0
2015-08-12,CA,1,A,A2,4.23,11.0
2015-08-13,CA,1,A,A2,4.36,11.0
2015-08-14,CA,1,A,A2,4.31,10.0
2015-08-15,CA,1,A,A2,4.35,10.0
2015-08-16,CA,1,A,A2,4.32,10.0
2015-08-17,CA,1,A,A2,4.36,11.0
2015-08-18,CA,1,A,A2,4.32,10.0
2015-08-19,CA,1,A,A2,4.31,11.0
2015-08-20,CA,1,A,A2,4.3,10.0
2015-08-21,CA,1,A,A2,4.32,10.0
2015-08-22,CA,1,A,A2,4.26,11.0
2015-08-23,CA,1,A,A2,4.32,10.0
2015-08-24,CA,1,A,A2,4.32,10.0
2015-08-25,CA,1,A,A2,4.32,11.0
2015-08-26,CA,1,A,A2,4.28,11.0
2015-08-27,CA,1,A,A2,4.32,11.0
2015-08-28,CA,1,A,A2,4.32,10.0
2015-08-29,CA,1,A,A2,4.39,11.0
2015-08-30,CA,1,A,A2,4.3,10.0
2015-08-31,CA,1,A,A2,4.29,10.0
2015-09-01,CA,1,A,A2,4.36,10.0
2015-09-02,CA,1,A,A2,4.3,10.0
2015-09-03,CA,1,A,A2,4.35,10.0
2015-09-04,CA,1,A,A2,4.26,11.0
2015-09-05,CA,1,A,A2,4.35,11.0
2015-09-06,CA,1,A,A2,4.37,11.0
2015-09-07,CA,1,A,A2,4.32,10.0
2015-09-08,CA,1,A,A2,4.34,10.0
2015-09-09,CA,1,A,A2,4.31,11.0
2015-09-10,CA,1,A,A2,4.33,10.0
2015-09-11,CA,1,A,A2,4.3,10.0
2015-09-12,CA,1,A,A2,4.36,10.0
2015-09-13,CA,1,A,A2,4.38,11.0
2015-09-14,CA,1,A,A2,4.27,10.0
2015-09-15,CA,1,A,A2,4.26,10.0
2015-09-16,CA,1,A,A2,4.33,10.0
2015-09-17,CA,1,A,A2,4.32,10.0
2015-09-18,CA,1,A,A2,4.36,10.0
2015-09-19,CA,1,A,A2,4.33,11.0
2015-09-20,CA,1,A,A2,4.37,10.0
2015-09-21,CA,1,A,A2,4.21,9.0
2015-09-22,CA,1,A,A2,4.3,10.0
2015-09-23,CA,1,A,A2,4.24,11.0
2015-09-24,CA,1,A,A2,4.36,10.0
2015-09-25,CA,1,A,A2,4.26,11.0
2015-09-26,CA,1,A,A2,4.29,11.0
2015-09-27,CA,1,A,A2,4.38,10.0
2015-09-28,CA,1,A,A2,4.24,10.0
2015-09-29,CA,1,A,A2,4.4,10.0
2015-09-30,CA,1,A,A2,4.25,10.0
2015-10-01,CA,1,A,A2,4.28,10.0
2015-10-02,CA,1,A,A2,4.39,10.0
2015-10-03,CA,1,A,A2,4.42,11.0
2015-10-04,CA,1,A,A2,4.29,10.0
2015-10-05,CA,1,A,A2,4.27,10.0
2015-10-06,CA,1,A,A2,4.33,10.0
2015-10-07,CA,1,A,A2,4.36,10.0
2015-10-08,CA,1,A,A2,4.33,9.0
2015-10-09,CA,1,A,A2,4.26,9.0
2015-10-10,CA,1,A,A2,4.32,11.0
2015-10-11,CA,1,A,A2,4.33,10.0
2015-10-12,CA,1,A,A2,4.37,10.0
2015-10-13,CA,1,A,A2,4.38,11.0
2015-10-14,CA,1,A,A2,4.4,10.0
2015-10-15,CA,1,A,A2,4.44,10.0
2015-10-16,CA,1,A,A2,4.34,11.0
2015-10-17,CA,1,A,A2,4.25,11.0
2015-10-18,CA,1,A,A2,4.31,10.0
2015-10-19,CA,1,A,A2,4.31,10.0
2015-10-20,CA,1,A,A2,4.34,9.0
2015-10-21,CA,1,A,A2,4.33,11.0
2015-10-22,CA,1,A,A2,4.36,10.0
2015-10-23,CA,1,A,A2,4.29,10.0
2015-10-24,CA,1,A,A2,4.38,10.0
2015-10-25,CA,1,A,A2,4.3,10.0
2015-10-26,CA,1,A,A2,4.31,10.0
2015-10-27,CA,1,A,A2,4.35,11.0
2015-10-28,CA,1,A,A2,4.4,10.0
2015-10-29,CA,1,A,A2,4.29,11.0
2015-10-30,CA,1,A,A2,4.32,10.0
2015-10-31,CA,1,A,A2,4.33,11.0
2015-11-01,CA,1,A,A2,4.32,10.0
2015-11-02,CA,1,A,A2,4.37,11.0
2015-11-03,CA,1,A,A2,4.25,10.0
2015-11-04,CA,1,A,A2,4.33,10.0
2015-11-05,CA,1,A,A2,4.35,10.0
2015-11-06,CA,1,A,A2,4.38,10.0
2015-11-07,CA,1,A,A2,4.41,11.0
2015-11-08,CA,1,A,A2,4.36,10.0
2015-11-09,CA,1,A,A2,4.31,10.0
2015-11-10,CA,1,A,A2,4.34,10.0
2015-11-11,CA,1,A,A2,4.35,10.0
2015-11-12,CA,1,A,A2,4.29,10.0
2015-11-13,CA,1,A,A2,4.39,10.0
2015-11-14,CA,1,A,A2,4.28,11.0
2015-11-15,CA,1,A,A2,4.39,10.0
2015-11-16,CA,1,A,A2,4.34,10.0
2015-11-17,CA,1,A,A2,4.39,10.0
2015-11-18,CA,1,A,A2,4.28,10.0
2015-11-19,CA,1,A,A2,4.3,10.0
2015-11-20,CA,1,A,A2,4.32,11.0
2015-11-21,CA,1,A,A2,4.26,11.0
2015-11-22,CA,1,A,A2,4.35,11.0
2015-11-23,CA,1,A,A2,4.31,10.0
2015-11-24,CA,1,A,A2,4.3,10.0
2015-11-25,CA,1,A,A2,4.23,10.0
2015-11-26,CA,1,A,A2,4.38,11.0
2015-11-27,CA,1,A,A2,4.39,10.0
2015-11-28,CA,1,A,A2,4.34,10.0
2015-11-29,CA,1,A,A2,4.32,10.0
2015-11-30,CA,1,A,A2,4.32,10.0
2015-12-01,CA,1,A,A2,4.32,11.0
2015-12-02,CA,1,A,A2,4.38,9.0
2015-12-03,CA,1,A,A2,4.34,11.0
2015-12-04,CA,1,A,A2,4.27,11.0
2015-12-05,CA,1,A,A2,4.25,11.0
2015-12-06,CA,1,A,A2,4.34,11.0
2015-12-07,CA,1,A,A2,4.36,10.0
2015-12-08,CA,1,A,A2,4.37,10.0
2015-12-09,CA,1,A,A2,4.33,10.0
2015-12-10,CA,1,A,A2,4.28,10.0
2015-12-11,CA,1,A,A2,4.39,10.0
2015-12-12,CA,1,A,A2,4.3,11.0
2015-12-13,CA,1,A,A2,4.34,10.0
2015-12-14,CA,1,A,A2,4.36,10.0
2015-12-15,CA,1,A,A2,4.26,10.0
2015-12-16,CA,1,A,A2,4.35,10.0
2015-12-17,CA,1,A,A2,4.39,10.0
2015-12-18,CA,1,A,A2,4.36,10.0
2015-12-19,CA,1,A,A2,4.37,10.0
2015-12-20,CA,1,A,A2,4.36,11.0
2015-12-21,CA,1,A,A2,4.25,11.0
2015-12-22,CA,1,A,A2,4.32,11.0
2015-12-23,CA,1,A,A2,4.35,10.0
2015-12-24,CA,1,A,A2,4.31,11.0
2015-12-25,CA,1,A,A2,4.35,10.0
2015-12-26,CA,1,A,A2,4.35,11.0
2015-12-27,CA,1,A,A2,4.25,11.0
2015-12-28,CA,1,A,A2,4.25,10.0
2015-12-29,CA,1,A,A2,4.36,11.0
2015-12-30,CA,1,A,A2,4.31,10.0
2015-12-31,CA,1,A,A2,4.3,11.0
2016-01-01,CA,1,A,A2,4.24,11.0
2016-01-02,CA,1,A,A2,4.41,10.0
2016-01-03,CA,1,A,A2,4.33,11.0
2016-01-04,CA,1,A,A2,4.33,10.0
2016-01-05,CA,1,A,A2,4.34,10.0
2016-01-06,CA,1,A,A2,4.34,10.0
2016-01-07,CA,1,A,A2,4.34,10.0
2016-01-08,CA,1,A,A2,4.33,10.0
2016-01-09,CA,1,A,A2,4.32,11.0
2016-01-10,CA,1,A,A2,4.36,10.0
2016-01-11,CA,1,A,A2,4.32,10.0
2016-01-12,CA,1,A,A2,4.26,10.0
2016-01-13,CA,1,A,A2,4.33,11.0
2016-01-14,CA,1,A,A2,4.4,10.0
2016-01-15,CA,1,A,A2,4.41,11.0
2016-01-16,CA,1,A,A2,4.43,10.0
2016-01-17,CA,1,A,A2,4.4,10.0
2016-01-18,CA,1,A,A2,4.29,10.0
2016-01-19,CA,1,A,A2,4.24,10.0
2016-01-20,CA,1,A,A2,4.3,10.0
2016-01-21,CA,1,A,A2,4.33,10.0
2016-01-22,CA,1,A,A2,4.37,10.0
2016-01-23,CA,1,A,A2,4.29,10.0
2016-01-24,CA,1,A,A2,4.33,10.0
2016-01-25,CA,1,A,A2,4.28,10.0
2016-01-26,CA,1,A,A2,4.31,10.0
2016-01-27,CA,1,A,A2,4.36,10.0
2016-01-28,CA,1,A,A2,4.33,11.0
2016-01-29,CA,1,A,A2,4.36,10.0
2016-01-30,CA,1,A,A2,4.29,10.0
2016-01-31,CA,1,A,A2,4.38,10.0
2016-02-01,CA,1,A,A2,4.3,10.0
2016-02-02,CA,1,A,A2,4.29,11.0
2016-02-03,CA,1,A,A2,4.23,11.0
2016-02-04,CA,1,A,A2,4.39,10.0
2016-02-05,CA,1,A,A2,4.34,10.0
2016-02-06,CA,1,A,A2,4.29,10.0
2016-02-07,CA,1,A,A2,4.26,10.0
2016-02-08,CA,1,A,A2,4.33,10.0
2016-02-09,CA,1,A,A2,4.28,10.0
2016-02-10,CA,1,A,A2,4.31,10.0
2016-02-11,CA,1,A,A2,4.34,10.0
2016-02-12,CA,1,A,A2,4.33,10.0
2016-02-13,CA,1,A,A2,4.37,10.0
2016-02-14,CA,1,A,A2,4.32,10.0
2016-02-15,CA,1,A,A2,4.34,11.0
2016-02-16,CA,1,A,A2,4.31,10.0
2016-02-17,CA,1,A,A2,4.37,9.0
2016-02-18,CA,1,A,A2,4.35,10.0
2016-02-19,CA,1,A,A2,4.33,11.0
2016-02-20,CA,1,A,A2,4.31,10.0
2016-02-21,CA,1,A,A2,4.34,10.0
2016-02-22,CA,1,A,A2,4.34,9.0
2016-02-23,CA,1,A,A2,4.4,10.0
2016-02-24,CA,1,A,A2,4.29,11.0
2016-02-25,CA,1,A,A2,4.35,10.0
2016-02-26,CA,1,A,A2,4.34,9.0
2016-02-27,CA,1,A,A2,4.33,11.0
2016-02-28,CA,1,A,A2,4.34,10.0
2016-02-29,CA,1,A,A2,4.41,10.0
2016-03-01,CA,1,A,A2,4.29,10.0
2016-03-02,CA,1,A,A2,4.34,11.0
2016-03-03,CA,1,A,A2,4.28,10.0
2016-03-04,CA,1,A,A2,4.37,10.0
2016-03-05,CA,1,A,A2,4.29,10.0
2016-03-06,CA,1,A,A2,4.26,10.0
2016-03-07,CA,1,A,A2,4.3,10.0
2016-03-08,CA,1,A,A2,4.42,11.0
2016-03-09,CA,1,A,A2,4.25,10.0
2016-03-10,CA,1,A,A2,4.32,10.0
2016-03-11,CA,1,A,A2,4.31,11.0
2016-03-12,CA,1,A,A2,4.26,11.0
2016-03-13,CA,1,A,A2,4.35,11.0
2016-03-14,CA,1,A,A2,4.31,10.0
2016-03-15,CA,1,A,A2,4.39,10.0
2016-03-16,CA,1,A,A2,4.35,10.0
2016-03-17,CA,1,A,A2,4.28,10.0
2016-03-18,CA,1,A,A2,4.38,11.0
2016-03-19,CA,1,A,A2,4.35,10.0
2016-03-20,CA,1,A,A2,4.31,10.0
2016-03-21,CA,1,A,A2,4.37,10.0
2016-03-22,CA,1,A,A2,4.25,11.0
2016-03-23,CA,1,A,A2,4.38,11.0
2016-03-24,CA,1,A,A2,4.4,10.0
2016-03-25,CA,1,A,A2,4.42,10.0
2016-03-26,CA,1,A,A2,4.32,11.0
2016-03-27,CA,1,A,A2,4.3,10.0
2016-03-28,CA,1,A,A2,4.4,10.0
2016-03-29,CA,1,A,A2,4.35,11.0
2016-03-30,CA,1,A,A2,4.32,10.0
2016-03-31,CA,1,A,A2,4.42,10.0
2016-04-01,CA,1,A,A2,4.28,10.0
2016-04-02,CA,1,A,A2,4.32,10.0
2016-04-03,CA,1,A,A2,4.37,10.0
2016-04-04,CA,1,A,A2,4.29,11.0
2016-04-05,CA,1,A,A2,4.3,10.0
2016-04-06,CA,1,A,A2,4.37,10.0
2016-04-07,CA,1,A,A2,4.29,10.0
2016-04-08,CA,1,A,A2,4.38,10.0
2016-04-09,CA,1,A,A2,4.3,10.0
2016-04-10,CA,1,A,A2,4.25,11.0
2016-04-11,CA,1,A,A2,4.4,10.0
2016-04-12,CA,1,A,A2,4.39,10.0
2016-04-13,CA,1,A,A2,4.24,10.0
2016-04-14,CA,1,A,A2,4.28,10.0
2016-04-15,CA,1,A,A2,4.41,11.0
2016-04-16,CA,1,A,A2,4.34,10.0
2016-04-17,CA,1,A,A2,4.36,11.0
2016-04-18,CA,1,A,A2,4.34,11.0
2016-04-19,CA,1,A,A2,4.29,10.0
2016-04-20,CA,1,A,A2,4.31,10.0
2016-04-21,CA,1,A,A2,4.35,10.0
2016-04-22,CA,1,A,A2,4.25,11.0
2016-04-23,CA,1,A,A2,4.31,11.0
2016-04-24,CA,1,A,A2,4.37,10.0
2016-04-25,CA,1,A,A2,4.34,10.0
2016-04-26,CA,1,A,A2,4.28,10.0
2016-04-27,CA,1,A,A2,4.28,10.0
2016-04-28,CA,1,A,A2,4.3,11.0
2016-04-29,CA,1,A,A2,4.38,10.0
2016-04-30,CA,1,A,A2,4.3,11.0
2016-05-01,CA,1,A,A2,4.41,10.0
2016-05-02,CA,1,A,A2,4.32,10.0
2016-05-03,CA,1,A,A2,4.39,11.0
2016-05-04,CA,1,A,A2,4.37,10.0
2016-05-05,CA,1,A,A2,4.3,10.0
2016-05-06,CA,1,A,A2,4.21,10.0
2016-05-07,CA,1,A,A2,4.29,10.0
2016-05-08,CA,1,A,A2,4.39,10.0
2016-05-09,CA,1,A,A2,4.31,10.0
2016-05-10,CA,1,A,A2,4.32,10.0
2016-05-11,CA,1,A,A2,4.38,10.0
2016-05-12,CA,1,A,A2,4.4,9.0
2016-05-13,CA,1,A,A2,4.31,11.0
2016-05-14,CA,1,A,A2,4.25,11.0
2016-05-15,CA,1,A,A2,4.35,11.0
2016-05-16,CA,1,A,A2,4.37,10.0
2016-05-17,CA,1,A,A2,4.24,10.0
2016-05-18,CA,1,A,A2,4.36,10.0
2016-05-19,CA,1,A,A2,4.31,10.0
2016-05-20,CA,1,A,A2,4.39,11.0
2016-05-21,CA,1,A,A2,4.36,11.0
2016-05-22,CA,1,A,A2,4.35,10.0
2016-05-23,CA,1,A,A2,4.36,10.0
2016-05-24,CA,1,A,A2,4.36,10.0
2016-05-25,CA,1,A,A2,4.32,10.0
2016-05-26,CA,1,A,A2,4.28,11.0
2016-05-27,CA,1,A,A2,4.34,10.0
2016-05-28,CA,1,A,A2,4.25,10.0
2016-05-29,CA,1,A,A2,4.33,10.0
2016-05-30,CA,1,A,A2,4.29,10.0
2016-05-31,CA,1,A,A2,4.31,10.0
2016-06-01,CA,1,A,A2,4.29,10.0
2016-06-02,CA,1,A,A2,4.36,10.0
2016-06-03,CA,1,A,A2,4.27,11.0
2016-06-04,CA,1,A,A2,4.33,11.0
2016-06-05,CA,1,A,A2,4.4,11.0
2016-06-06,CA,1,A,A2,4.34,11.0
2016-06-07,CA,1,A,A2,4.31,10.0
2016-06-08,CA,1,A,A2,4.31,10.0
2016-06-09,CA,1,A,A2,4.34,10.0
2016-06-10,CA,1,A,A2,4.29,10.0
2016-06-11,CA,1,A,A2,4.24,11.0
2016-06-12,CA,1,A,A2,4.36,11.0
2016-06-13,CA,1,A,A2,4.29,10.0
2016-06-14,CA,1,A,A2,4.34,10.0
2016-06-15,CA,1,A,A2,4.35,10.0
2016-06-16,CA,1,A,A2,4.32,10.0
2016-06-17,CA,1,A,A2,4.34,10.0
2016-06-18,CA,1,A,A2,4.31,11.0
2016-06-19,CA,1,A,A2,4.3,11.0
2016-06-20,CA,1,A,A2,4.31,11.0
2016-06-21,CA,1,A,A2,4.33,11.0
2016-06-22,CA,1,A,A2,4.31,9.0
2016-06-23,CA,1,A,A2,4.32,10.0
2016-06-24,CA,1,A,A2,4.33,11.0
2016-06-25,CA,1,A,A2,4.35,10.0
2016-06-26,CA,1,A,A2,4.3,11.0
2016-06-27,CA,1,A,A2,4.42,9.0
2016-06-28,CA,1,A,A2,4.34,10.0
2016-06-29,CA,1,A,A2,4.37,10.0
2016-06-30,CA,1,A,A2,4.3,9.0
2016-07-01,CA,1,A,A2,4.3,10.0
2016-07-02,CA,1,A,A2,4.33,11.0
2016-07-03,CA,1,A,A2,4.31,10.0
2016-07-04,CA,1,A,A2,4.29,11.0
